Index,uv,dv,ubar,dbar
136,0.08810876209557049,-0.03916842922609182,0.09162047663755404,-0.054294944064801245
137,0.09025191864031465,-0.03974228762799343,0.09376649011880815,-0.055028930598660965
138,0.09050718050997703,-0.039810370585283555,0.09402222988149615,-0.05511606320487212
139,0.09264407123623054,-0.04037819935561522,0.09616427314107913,-0.05584310558955405
140,0.09373505848904976,-0.04066669900534899,0.09725868504735263,-0.056212679845867745
141,0.09377640610108573,-0.040677614917443886,0.09730017300602375,-0.05622666520914805
142,0.09500551035413035,-0.04100151733150657,0.09853380098102214,-0.05664169421946796
143,0.10187252522269505,-0.0427920667147442,0.10543853606629945,-0.0589362707998203
144,0.10273565211547099,-0.043015045577908084,0.106307882475698,-0.05922188056835286
145,0.10318638826074536,-0.0431313195068207,0.10676199616052165,-0.0593707896150789
146,0.10374396027499792,-0.04327499649074944,0.1073238689305555,-0.05955476772725823
147,0.103997064072491,-0.04334016065067764,0.10757896967130928,-0.05963820051082257
148,0.10632905459600892,-0.04393840381797885,0.10993058770896853,-0.060404580076442324
149,0.11435018704871498,-0.04596737455726141,0.1180338086033851,-0.06301208222066398
150,0.11566184824853278,-0.046296788094993296,0.11936087202430068,-0.06343474067106403
151,0.11705969695960655,-0.04664759576500462,0.1207757016713107,-0.06388414190072116
152,0.11759017396169791,-0.0467806926393013,0.12131277226561143,-0.06405441920639884
153,0.12194818182982026,-0.04787472306309543,0.1257279160559868,-0.06544807943599562
154,0.12236304430459347,-0.04797901948986788,0.1261484824242178,-0.06558029338701547
155,0.12519852503742493,-0.04869291740423819,0.1290241033451105,-0.06648198042613536
156,0.12981130063284985,-0.049853184679889806,0.13370612070120091,-0.0679414943001491
157,0.1360450558799828,-0.05141957327822824,0.14004075250377962,-0.06990066148304691
158,0.13741118048610224,-0.051763036502105064,0.1414300607122308,-0.07032816585627637
159,0.1427562838716967,-0.053108883946287044,0.14686943843210595,-0.0719950453133323
160,0.1444837848318375,-0.053544800211065016,0.1486285905439377,-0.07253192350176932
161,0.145395624835268,-0.053775124644597855,0.14955736429792396,-0.07281496564132038
162,0.14581987120863582,-0.05388234456943576,0.14998954231120115,-0.07294657615165392
163,0.1499202356846808,-0.05491789851143819,0.15416879444549805,-0.0742156626143354
164,0.150469158706068,-0.05505614110296294,0.15472862806894067,-0.0743851186503099
165,0.1506216476614755,-0.0550945318560146,0.15488416121449503,-0.07443217570266858
166,0.15172270911761546,-0.05537160397339844,0.1560073656464153,-0.07477174035816615
167,0.1529225778545019,-0.055673355887335685,0.15723166470439343,-0.07514136549913994
168,0.15435980798227708,-0.05603471062178164,0.15869852173423446,-0.07558358536029572
169,0.15564894091080836,-0.05635889798398108,0.16001452064247398,-0.07597978662137712
170,0.1589489544939897,-0.05719001987235306,0.16338428234921465,-0.07699229680099681
171,0.16401086740420945,-0.05847230503358811,0.16855473824701817,-0.07854154087783788
172,0.16602057152301503,-0.058985215777122194,0.1706076701248837,-0.07915564630405698
173,0.16667527768493595,-0.05915288877143976,0.1712764419991883,-0.07935561061035783
174,0.1706777604747681,-0.06018512488854884,0.1753644512545704,-0.08057729034550544
175,0.17489174336794694,-0.06128592825654271,0.17966732514469919,-0.08186230883384185
176,0.17541192703972622,-0.06142234843339631,0.18019849750283393,-0.08202077390591615
177,0.18219542807562483,-0.06321024002276703,0.1871260331950866,-0.0840839315517842
178,0.18282330047108247,-0.0633767107211256,0.18776727314567881,-0.08427462402610301
179,0.18365000208703122,-0.06359619126574392,0.18861157623294325,-0.0845256437950927
180,0.1849742683647669,-0.06394849429441817,0.1899640331834416,-0.08492761095145912
181,0.18603408046325373,-0.06423111506668769,0.19104639582096533,-0.0852491955534531
182,0.18805483959099648,-0.06477174634488982,0.19311010526404507,-0.08586211986481071
183,0.18900659611832663,-0.06502721514577334,0.1940820609057825,-0.08615069964622396
184,0.1929174073746649,-0.06608301843510088,0.19807557401673778,-0.08733592243824496
185,0.20116679503999466,-0.06834635380861695,0.2064969452196697,-0.08983410723386698
186,0.20571802470626574,-0.06961619419852211,0.21114281172578445,-0.09121208130628904
187,0.20836794186816657,-0.07036092027794513,0.21384859599856143,-0.09201433124398481
188,0.20991282029162903,-0.07079698635082121,0.21542610963308484,-0.09248194591429704
189,0.21508774567015596,-0.07226835254250616,0.2207096423445215,-0.09404747589984364
190,0.21869150858200886,-0.07330321489837921,0.2243873782605953,-0.09513656218887934
191,0.2214701067120043,-0.07410720101238573,0.2272214670899564,-0.0959754241889955
192,0.2227364957163222,-0.07447545884877259,0.22851258561807797,-0.09635746085472757
193,0.23123105548170386,-0.07697726795614528,0.23716105824473985,-0.09891433783116542
194,0.2313866997170127,-0.07702362011099291,0.23731934019151113,-0.09896109591986658
195,0.2318472123053418,-0.07716085590019116,0.2377876473087191,-0.09909943103732029
196,0.23455061954230313,-0.07796931658317818,0.24053640899431153,-0.09991117366473085
197,0.23830729381763516,-0.07910124125791546,0.2443543437394179,-0.10103802854156536
198,0.23883294897774246,-0.07926045770071671,0.2448883499033695,-0.10119558187167252
199,0.2403943748789533,-0.07973465943468871,0.24647419358896286,-0.10166338725953958
200,0.24153517140748673,-0.08008233843220766,0.24763242697723942,-0.10200497492083443
201,0.24314435579595614,-0.08057458071959388,0.24926556026557684,-0.10248650949339641
202,0.2470890832065298,-0.08179071758545456,0.253265259459121,-0.10366528399952092
203,0.24766695573220943,-0.0819700567494054,0.25385068031795693,-0.10383775107697664
204,0.25079268577893693,-0.08294568219286952,0.25701467037334713,-0.10476958096511625
205,0.25394003978581997,-0.0839381093386265,0.2601956361670254,-0.10570590568399972
206,0.25503425699077026,-0.08428564924966338,0.2613002446762662,-0.10603092929943017
207,0.26354954420959226,-0.08704233984065791,0.26987166270214813,-0.10855637345068138
208,0.26530077704884725,-0.08761971698479326,0.27162973921297134,-0.10907449890580852
209,0.26609567090011393,-0.08788278202899871,0.2724273065231813,-0.1093094265054061
210,0.2694807474894429,-0.08900933728217109,0.2758210762430614,-0.11030766897411245
211,0.27466614476327195,-0.09075174600953034,0.2810129469291346,-0.11182758523777125
212,0.2761401148348587,-0.0912500190274608,0.2824876242210948,-0.11225699620376046
213,0.2799902120877345,-0.09255762688883355,0.28633744608286027,-0.11337253800845143
214,0.2806123296956946,-0.09277026586281176,0.28695901263560647,-0.1135522388431761
