Index,uv,dv,ubar,dbar
430,2.3093829867916167,2.111253022295205,5.154405092555381,5.4624815599522645
431,2.3053212700970906,2.108951770737449,5.143346929856351,5.451939005290056
432,2.2837195994296717,2.096716522136802,5.084600752721064,5.395950237221099
433,2.2657584571819993,2.0865476108395162,5.035839101140492,5.349500572378286
434,2.263296277479369,2.0851539025816814,5.029160660295897,5.34314041601007
435,2.2571834362941776,2.081694030354371,5.0125863951445435,5.327357749359157
436,2.2560420671111805,2.0810480579947725,5.009492695342168,5.324412073924018
437,2.2541837149494652,2.079996328652341,5.004456269878686,5.319616806026273
438,2.2532163577580198,2.0794488693983246,5.001834908314592,5.3171210502568105
439,2.251356585699783,2.0783963896975672,4.996795896511868,5.312323658016289
440,2.2498035581914655,2.0775175288887566,4.992588639192374,5.308318308077326
441,2.2454179396543408,2.07503582772254,4.980710832951585,5.297011356242183
442,2.238968628571856,2.071386671787486,4.963252240072029,5.280394069316965
443,2.2304240434506775,2.066552545835387,4.94013713034289,5.258396928084279
444,2.227622081227911,2.064967464174354,4.932561019128213,5.251188247115424
445,2.2259257775847243,2.0640078899293663,4.927975380060736,5.246825246475565
446,2.1872329842709695,2.042125624062751,4.823567840551428,5.147535802524367
447,2.1790704265402394,2.0375105419693176,4.80158937490176,5.126646588571717
448,2.1740568082755187,2.0346760156953576,4.788097940479461,5.113825813197362
449,2.1733013083217703,2.034248891677835,4.786065465066559,5.11189450522572
450,2.168951031163037,2.0317894957870575,4.774364951409096,5.100777066832156
451,2.153151898530912,2.0228581400017065,4.731911428644961,5.0604487835209095
452,2.1364939071999336,2.0134419501379943,4.687218171525496,5.018009095322742
453,2.133242118662232,2.011603875692586,4.678501848699979,5.009734198044487
454,2.1291172020353564,2.009272278398939,4.667449000556891,4.99924200271646
455,2.125414429309369,2.0071793045751787,4.657530992314768,4.989827934765614
456,2.1248427283256666,2.006856153809389,4.65599998259432,4.988374788275542
457,2.121802574943348,2.00513772468437,4.647859883245132,4.980648994768341
458,2.1160821030096924,2.001904256347734,4.6325495614644066,4.966119382751754
459,2.102263807318219,1.9940934185040784,4.595600804517144,4.931062548579096
460,2.0957126193304068,1.9903902288167874,4.578100774304293,4.9144624213093095
461,2.094362224714166,1.98962687912081,4.574494877846656,4.911042254950182
462,2.093400499683583,1.9890832333289605,4.571927115864945,4.90860681476691
463,2.090228134132046,1.9872899344928525,4.5634587446554535,4.900575207532224
464,2.085188024093861,1.984440760606796,4.550009955676332,4.887821223144424
465,2.0844957195059015,1.984049394346156,4.548163159148916,4.886069949582478
466,2.0671262319081825,1.9742296312493635,4.501869135612914,4.842179192774079
467,2.04113615756918,1.9595332002762351,4.432747218971926,4.7766765974090095
468,2.039773895110123,1.9587627625733206,4.429129146517036,4.773248980059493
469,2.037578232345164,1.9575209583237512,4.423298661288396,4.767725620055076
470,2.0289907870188606,1.9526637600921202,4.4005074246070865,4.746137391566988
471,2.0133009752416946,1.9437875947128953,4.358917375702616,4.70675263589693
472,1.9871729351184733,1.9290002288262469,4.289805512220646,4.641333461137648
473,1.976644548490841,1.9230391201901704,4.262009195468307,4.61503199025871
474,1.969812385152214,1.9191699302681062,4.243987659870138,4.597982535916668
475,1.9686096007369103,1.918488696018391,4.240816345510441,4.594982516968052
476,1.9679194211928408,1.9180977812743096,4.238996767743062,4.593261253490065
477,1.962051081882022,1.914773673954338,4.2235308863539,4.578631941602738
478,1.959863399867076,1.9135343238434381,4.217767732724986,4.57318094670917
479,1.9593548540361476,1.913246214735701,4.2164282269424636,4.571914027384883
480,1.9487586825532732,1.9072421079130983,4.188534310422368,4.545534438527041
481,1.932350274525529,1.8979405954649877,4.145401688525057,4.504753751282818
482,1.9314329640762218,1.8974204422186642,4.142992588058093,4.502476378200053
483,1.9231499626927089,1.8927228612084304,4.121249942928474,4.481924318541914
484,1.9124131115557348,1.8866314566307192,4.093094815970232,4.455315455456321
485,1.9109528797864068,1.885802818268373,4.089268187167312,4.451699373982607
486,1.9077201445765033,1.8839681646859134,4.080798755082136,4.443696273421855
487,1.894295099437745,1.8763465131269346,4.045658359154569,4.410495522452274
488,1.8828869591709516,1.8698664022766953,4.015837785474489,4.382326907960075
489,1.871036100514281,1.8631311918913656,3.9848996333812865,4.353108258046612
490,1.8599358896316214,1.856819049456081,3.95595802967767,4.325780256138035
491,1.8332428223293635,1.8416247993130415,3.886508473368085,4.260221980407606
492,1.8303675797142644,1.8399867861666075,3.879040222019688,4.25317373796645
493,1.8245703824539465,1.8366832975871212,3.8639898287015226,4.238970659316724
494,1.8244796426005352,1.8366315810191114,3.863754333629861,4.238748431659401
495,1.8219194902423341,1.8351723217051963,3.857111036081787,4.232479525117798
496,1.8101043951452362,1.8284348365190146,3.82647751623694,4.203575308108814
497,1.8070082028910837,1.8266684138733835,3.8184567738966715,4.196008124635955
498,1.7810710532674294,1.8118564289752161,3.751379354297003,4.1327359022896415
499,1.7806920148267882,1.8116397713467254,3.7504006110041774,4.131812836085015
500,1.7758431115138076,1.8088676200887748,3.7378837512598606,4.120008391416707
501,1.7717808135116913,1.8065444138623559,3.7274029303208116,4.110124633308363
502,1.7668749490525275,1.8037378330716074,3.7147524045941323,4.098195406404741
503,1.759435936097949,1.7994800603325642,3.695583825435234,4.080121060178054
504,1.7530147392820747,1.795802846638071,3.6790515898427874,4.064533780257797
505,1.7390390297337464,1.7877927899364283,3.6431132566979505,4.030653354813034
506,1.7240008635526796,1.7791632235234218,3.604510634924141,3.9942665783956603
507,1.7213490110513103,1.7776402927324202,3.5977107238573387,3.9878575371550453
508,1.716372007738247,1.7747810715019277,3.584954593529355,3.975835071675011
509,1.7146192016852388,1.773773799977218,3.580463981371362,3.971602864241716
510,1.714538418346468,1.7737273729400287,3.5802570413228474,3.9714078338017424
511,1.7003500255321429,1.7655677247777941,3.5439430649963453,3.9371858620012823
512,1.6916107274910528,1.7605362980273922,3.5216073543344244,3.916138852843848
513,1.6913209586071611,1.7603693970985517,3.520867185921901,3.915441414120366
514,1.6850883764061015,1.7567783894258133,3.5049535412633412,3.9004468209652208
515,1.6806148199011586,1.7541994808781065,3.4935388803982654,3.8896917977337617
516,1.6754738246343803,1.751234345159399,3.4804291273552286,3.877340046559459
517,1.6711712772918943,1.7487515740016122,3.4694639913040457,3.8670092318416516
