Index,uv,dv,ubar,dbar
448,1.0663093451202523,1.3908063102219892,1.0663093451202523,1.3908063102219892
449,1.0657993106513566,1.390228695471538,1.0657993106513566,1.390228695471538
450,1.0628647093702157,1.3869020303316602,1.0628647093702157,1.3869020303316602
451,1.0522392720169054,1.3748107343587144,1.0522392720169054,1.3748107343587144
452,1.0410912675959092,1.3620458010634617,1.0410912675959092,1.3620458010634617
453,1.0389216883678325,1.3595520252717546,1.0389216883678325,1.3595520252717546
454,1.036172674969063,1.3563877413128211,1.036172674969063,1.3563877413128211
455,1.0337079636047315,1.3535464230049106,1.0337079636047315,1.3535464230049106
456,1.033327667327411,1.3531076559096122,1.033327667327411,1.3531076559096122
457,1.0313064790146154,1.3507740817740241,1.0313064790146154,1.3507740817740241
458,1.0275084741170049,1.3463816435202665,1.0275084741170049,1.3463816435202665
459,1.018361819149344,1.335763310284264,1.018361819149344,1.335763310284264
460,1.0140391805126487,1.3307252629734412,1.0140391805126487,1.3307252629734412
461,1.0131492572858418,1.3296864572272638,1.0131492572858418,1.3296864572272638
462,1.0125157007358494,1.3289465743637512,1.0125157007358494,1.3289465743637512
463,1.0104271932705575,1.326505596346915,1.0104271932705575,1.326505596346915
464,1.0071133470483888,1.322626266770492,1.0071133470483888,1.322626266770492
465,1.0066585709630127,1.3220932895613449,1.0066585709630127,1.3220932895613449
466,0.9952810417921012,1.3087120704677166,0.9952810417921012,1.3087120704677166
467,0.9783739806026694,1.2886570473081072,0.9783739806026694,1.2886570473081072
468,0.9774916906112842,1.2876047995608935,0.9774916906112842,1.2876047995608935
469,0.9760704534217477,1.2859085883873531,0.9760704534217477,1.2859085883873531
470,0.9705215553710719,1.2792719104482513,0.9705215553710719,1.2792719104482513
471,0.9604233258607873,1.2671354962037469,0.9604233258607873,1.2671354962037469
472,0.9437219407550441,1.2468943049264807,0.9437219407550441,1.2468943049264807
473,0.9370328599462788,1.2387273748558554,0.9370328599462788,1.2387273748558554
474,0.9327047089328265,1.2334243818264814,0.9327047089328265,1.2334243818264814
475,0.9319437756999632,1.2324905406979982,0.9319437756999632,1.2324905406979982
476,0.9315072772316203,1.2319546502048537,0.9315072772316203,1.2319546502048537
477,0.9277999859399568,1.227397129719151,0.9277999859399568,1.227397129719151
478,0.9264198049440987,1.2256976364592642,0.9264198049440987,1.2256976364592642
479,0.9260991157708119,1.2253025373726723,0.9260991157708119,1.2253025373726723
480,0.9194297057512736,1.2170670026559027,0.9194297057512736,1.2170670026559027
481,0.9091492878536013,1.2043022675418396,0.9091492878536013,1.2043022675418396
482,0.9085762624493677,1.20358823543747,0.9085762624493677,1.20358823543747
483,0.9034102057595886,1.19713876548508,0.9034102057595886,1.19713876548508
484,0.8967356164572899,1.1887732965337332,0.8967356164572899,1.1887732965337332
485,0.8958297742155702,1.187635114744409,0.8958297742155702,1.187635114744409
486,0.8938260070761241,1.1851149581263856,0.8938260070761241,1.1851149581263856
487,0.8855287672336051,1.1746433956910893,0.8855287672336051,1.1746433956910893
488,0.8785086387375121,1.165737811678253,0.8785086387375121,1.165737811678253
489,0.8712459055037685,1.1564796967058781,0.8712459055037685,1.1564796967058781
490,0.8644708343409844,1.1478016741190669,0.8644708343409844,1.1478016741190669
