Index,uv,dv,ubar,dbar
335,0.3069923015084881,0.1524855578988188,0.21744517543504938,0.2599411444529224
336,0.30913969521513096,0.15355123222154426,0.21642592872185765,0.25920906794914567
337,0.3092314288844453,0.15359673404350788,0.21638241407634876,0.25917776386354224
338,0.3101224272802054,0.15403859922133334,0.21595987669940858,0.25887360754841326
339,0.31109397673333683,0.1545202273737512,0.21549937658070006,0.25854173373793743
340,0.314360459008893,0.15613810479409157,0.2139528986453398,0.2574241166335724
341,0.31463337226213145,0.15627317763873388,0.21382381416328106,0.25733060599678864
342,0.3156591847154048,0.15678074317931273,0.2133387856963644,0.2569789271976789
343,0.3202153464799093,0.1590324107641602,0.2111876776243397,0.2554129456709703
344,0.3273254123462275,0.1625372154037094,0.20784075746902553,0.25295436132996707
345,0.3290338262471265,0.16337767243392787,0.20703831036152331,0.2523605864865414
346,0.33082516224524167,0.16425820844152467,0.2061976276001906,0.25173662490560705
347,0.3313506217946769,0.1645163595682334,0.20595116416530193,0.2515533226154812
348,0.3325421489672393,0.16510150476838237,0.20539251784135196,0.2511372101248099
349,0.33514390973716457,0.16637810605433812,0.20417392829519063,0.25022697860239856
350,0.33661169034338095,0.16709764295258153,0.20348721192157998,0.24971249679447818
351,0.33776904022956616,0.16766466630767055,0.20294610561746013,0.24930629822348124
352,0.3386010838710754,0.16807212960657492,0.2025572919608461,0.24901397441553974
353,0.34079467680809794,0.16914563257315274,0.20153301011980293,0.24824204129581628
354,0.3448664069072339,0.17113545127958532,0.19963465756006246,0.24680401800259813
355,0.34494041842329337,0.17117158621774808,0.19960018533781565,0.24677781328639337
356,0.3449864359145449,0.17119405291143594,0.19957875244623016,0.2467615189797606
357,0.3451757496696266,0.17128647489331952,0.19949058338695624,0.24669447503501898
358,0.3461813979245961,0.17177729433011465,0.1990223525472857,0.2463380616404768
359,0.34647547142070106,0.171920778395661,0.19888547254294092,0.24623375126873492
360,0.3484346084308761,0.1728761901406403,0.19797403427450272,0.24553779311153676
361,0.3492900273640824,0.17329308522608766,0.19757632267748032,0.24523333768545913
362,0.35042189266318,0.17384445890296507,0.19705031173401585,0.24482993372452072
363,0.35108556206016506,0.17416762449269138,0.1967420051669266,0.24459309652674652
364,0.35513203859244236,0.17613588104099326,0.19486408915650263,0.24314404511733317
365,0.35606544901667136,0.1765893827512801,0.19443135536313225,0.24280856514286037
366,0.35623718291009066,0.17667279898010532,0.19435175795936455,0.24274680098009635
367,0.35632145979062246,0.17671373231442228,0.19431269844093135,0.24271648611270008
368,0.3575724938020162,0.1773211718100182,0.19373305672354219,0.24226611881432233
369,0.3587749772360084,0.17790470533583772,0.19317621288528275,0.24183257893665697
370,0.36091921171432934,0.17894444065290913,0.19218400762725724,0.2410578813235774
371,0.3619921576017554,0.17946432409449184,0.1916878817721925,0.24066943513675668
372,0.362252991871625,0.1795906694943942,0.19156730958895857,0.2405749216128559
373,0.3625944719627994,0.17975605597059835,0.19140948006147568,0.2404511372119028
374,0.362750611669981,0.17983166928353306,0.19133732165913528,0.240394519041276
375,0.3632298046910677,0.1800636927815005,0.19111589956932407,0.24022068493761142
376,0.3633088100641627,0.18010194198633844,0.19107939799618312,0.24019201402291634
377,0.3643232673112543,0.1805929521737863,0.19061082243035202,0.23982360084573534
378,0.36497158846093786,0.1809066281614376,0.19031147905412465,0.23958789168504724
