Index,uv,dv,ubar,dbar
84,0.14511995215714268,0.4275324589964657,0.16187147763931176,0.44726453423461704
85,0.10856725149635432,0.34233456536244483,0.11816634656022663,0.35364159923348604
86,0.09103227991753934,0.29769719913399406,0.0978647691018486,0.30574537306252086
87,0.08716553558172968,0.28747622634130127,0.09344767349381769,0.2948761266112624
88,0.056803964091816025,0.20169857262722302,0.059536934353641185,0.2049178122652707
89,0.03643784223188239,0.13747591327829348,0.037583817553777155,0.13882578862527375
90,0.03412817643262992,0.12976926306455022,0.035135847001473486,0.13095622549975391
91,0.021530858463038073,0.08587601572085768,0.02193759965777157,0.08635512718240665
92,0.0148894199573661,0.061237123584715336,0.015085624022679586,0.06146823766342523
93,0.014667426349262196,0.06039216910541117,0.014857882821176407,0.06061651293829996
94,0.010620230561341586,0.044709846938178976,0.010720688355206448,0.044828178892418614
95,0.009119488088880799,0.03874831739949466,0.009193743410412328,0.03883578475241442
96,0.007143755578310039,0.030761720064854572,0.0071894815941276535,0.030815581976440742
97,0.0036645393216065657,0.016243247954036047,0.0036766605015312852,0.016257525819923804
98,0.0033924946252096274,0.01507873136992803,0.0034028899919908845,0.015090976353805725
99,0.002084350066897347,0.009404677608405661,0.0020882886056971185,0.00940931691985274
100,0.0010684798322070524,0.004895709616625187,0.001069518579960737,0.004896933185717506
