Index,uv,dv,ubar,dbar
1,0.0025785727630236455,0.0016834793175330987,1.1149749974251724,1.1157224754129638
2,0.00317596131790876,0.002072581611136215,1.0330670533610489,1.0337407697662933
3,0.00447384904668735,0.002914172834912576,0.9127324450190845,0.9132008422984451
4,0.007768192658614836,0.005036510615278211,0.7518051081278334,0.7516010580615341
5,0.010150156394325371,0.00656296832257397,0.6865927004356218,0.6858273042495874
6,0.014770298467779996,0.009505605286148078,0.607845244534775,0.6058925018257448
7,0.0312012544697311,0.019818622877494307,0.49052952735478506,0.4838367662636624
8,0.03272080356832879,0.0207614272132422,0.4847652229407151,0.4776093379209183
9,0.04124143179503653,0.026018211902888166,0.45971196429291744,0.4499050923669854
10,0.04536783943183176,0.028545393253122997,0.45082094696714503,0.4397018847642451
11,0.06668168682019887,0.04143232644011319,0.42377671425951285,0.4056597585274451
12,0.06920562661252527,0.04293955177709213,0.42195240803063994,0.4029858299050826
13,0.07370265649915614,0.04561996261424173,0.4192097104799917,0.3987216922140291
14,0.08366295559310394,0.051514935085675284,0.414981022574365,0.3910847725692821
15,0.08676378008224778,0.053338205696741525,0.4140965163365922,0.3891288988587477
16,0.09208507755995615,0.056456756307967204,0.4129996232565716,0.386183202020585
17,0.09568850173999827,0.05856130383816066,0.41251746151768426,0.38444241321140454
18,0.0996557142665,0.060869863491116394,0.412198361195538,0.3827307216601243
19,0.10316024447428918,0.06290317878013763,0.4120787012781514,0.3813758360503594
20,0.1055854312528896,0.0643069580708251,0.4120810057350696,0.3805206382684341
21,0.14239782348346375,0.08528236133988493,0.4186210185288563,0.3737954641004877
22,0.15065970741988072,0.089909854812942,0.42129908299188235,0.3734400046883096
23,0.1554200144535306,0.09256230386811065,0.422978327069536,0.37336270339986916
24,0.16970085238007948,0.10046719210480587,0.4285411146509125,0.3736227149562804
25,0.17870461177527858,0.10540932291650257,0.4324152557484483,0.37412817086110606
26,0.18733530318037767,0.11011736812128059,0.43634379892174013,0.3748096618500836
27,0.21757469179264752,0.12639527926989647,0.45139834119535216,0.3783555229081097
28,0.2420937797578349,0.13935179274474263,0.46471134592122243,0.38219034881126074
29,0.24915044956731525,0.14304131282473154,0.4686736143044896,0.383399685822098
30,0.28543204757292817,0.16174379980434575,0.4897456803115225,0.3901389003717369
31,0.29029282029448844,0.16421631601583614,0.49263416692487805,0.3910832642471374
32,0.3120053769855544,0.17515770389596977,0.5056839254843827,0.39536272369733527
33,0.3151489933135677,0.1767286790694794,0.5075911444797251,0.3959889891048503
34,0.3158940991349345,0.17710052720284272,0.5080436220199267,0.39613737234649177
35,0.34116820085679356,0.18960218135828644,0.5234661379594892,0.40113779333944466
36,0.3504478349090542,0.19413596683653153,0.5291617121679978,0.4029479087197537
37,0.3759807819688771,0.20644964816276662,0.5449020430216494,0.4078137380690585
38,0.3932767608117222,0.21465173983854874,0.5555702264065242,0.41093810153100424
39,0.4249298487469494,0.2293507194439745,0.5750743991070425,0.41618343617423786
40,0.4611800468134156,0.245627805074739,0.5972464848451867,0.4211068106588546
41,0.46678483917695557,0.24808551801898407,0.6006537019657162,0.4217422757782439
42,0.4729346061668307,0.2507625260624524,0.6043838860150887,0.4223946562254693
43,0.5175597285057995,0.26945632474297887,0.6310703904674234,0.4253036120392245
44,0.5359475655360857,0.27670718064813593,0.64182805480885,0.4253448152278674
45,0.5506253948341848,0.28225174254115437,0.6502706869482642,0.4247284518631764
46,0.5507373085627585,0.28229301672240803,0.6503344589127081,0.42472106888760064
47,0.5520957539510202,0.28279265967409634,0.6511077243247049,0.4246278028180876
48,0.5559421916615972,0.28419557049044797,0.6532907449955477,0.4243323997853946
49,0.5641061447157869,0.28711070856017495,0.6578876545239151,0.42353865253991635
50,0.5845753497082887,0.29394312142566037,0.6691005987519183,0.42025363211342537
51,0.5919596866407284,0.2961979483257986,0.6730035372493665,0.4184997229428875
52,0.6020588772546558,0.2990503097175895,0.6781841863103897,0.4154768138293794
53,0.6023015003696418,0.29911493421264823,0.6783058187557206,0.4153936492506399
54,0.6026884901648225,0.2992175760843048,0.6784994939267912,0.41525982074722073
55,0.6358786413650599,0.304866921755997,0.692624821866635,0.3952640185859743
56,0.6360769410179689,0.30486679304268854,0.6926810065174939,0.39505313259248603
57,0.6412611854620721,0.3044955081888216,0.6938200980029978,0.3885473731004249
58,0.645921581371381,0.3031079513628797,0.6938927463258687,0.3798547427730554
59,0.6467358562502128,0.30263798711440704,0.6936932989561538,0.3777199668906697
60,0.6496122992670561,0.29805820318540105,0.6902305580930099,0.3622651417296868
61,0.6496477196821653,0.29742360186039246,0.6896372847317269,0.36050633562696877
62,0.6323227287187263,0.2720977667177958,0.6589763717332365,0.3094648412718984
63,0.6295164590689116,0.2694493977986124,0.6553342036370443,0.3050973806291401
64,0.6200598599956266,0.26114849806710966,0.6435546584280265,0.2919898060994354
65,0.6186365848071096,0.25996157227622213,0.6418307671714051,0.2901779749005497
66,0.6174136627742577,0.25895245783227594,0.6403576076275601,0.28864841869363456
67,0.6032311050963056,0.2478564221907544,0.6236942832199747,0.2724107162933479
68,0.5982882130979009,0.24419521181287673,0.6180255969476427,0.26725606045638733
69,0.5863153968546312,0.2356613238549155,0.6044986869213201,0.25556528052362243
70,0.5806152189282127,0.2317387903884981,0.5981404112825484,0.25032743823479364
71,0.577749105075568,0.22979854815998207,0.5949591517911405,0.24776472378821554
72,0.5649464033300146,0.22134765382900323,0.5808653012155343,0.23680970419475314
73,0.542525890218907,0.2072838447301233,0.5565197661943352,0.21921547101175332
