Index,uv,dv
1,0.00021615078690709905,-3.618385814111816e-05
2,0.00029751629147518253,-5.3152628780193774e-05
3,0.00040235996939915527,-7.644108528654006e-05
4,0.0011543457664186048,-0.0002718051984755622
5,0.0011707751031170882,-0.00027646817752136066
6,0.0017068595553406726,-0.00043522029365485716
7,0.002023449778936528,-0.0005341346750554942
8,0.00216640691590769,-0.0005798762824688426
9,0.0022241337228542006,-0.0005985242527979792
10,0.002970098516267785,-0.0008477501206861828
11,0.0033356554208981396,-0.000974859238898476
12,0.0034755001714132736,-0.0010242581712261523
13,0.0035664848948927844,-0.001056616696059494
14,0.004609238670278684,-0.0014387412937513148
15,0.004824078488051825,-0.0015198310670527318
16,0.004826551041265699,-0.0015207686617013433
17,0.00520029111091474,-0.001663592616628839
18,0.005376564978032751,-0.0017316929684458497
19,0.005517512538761587,-0.001786473999309358
20,0.006047728509991653,-0.0019950585387226746
21,0.006206635335463978,-0.0020583149806228176
22,0.006465300971713199,-0.0021619856713600972
23,0.007466200360553521,-0.002570883685331674
24,0.007763334304998883,-0.0026945046595467453
25,0.008301096008087323,-0.002920670800476601
26,0.008663555796718247,-0.0030748096496650357
27,0.009618395969815813,-0.0034870455868245545
28,0.009871985105147266,-0.003597966459559002
29,0.009904833677466602,-0.0036123771768421372
30,0.010057299529687615,-0.003679390643510089
31,0.010101914516509918,-0.003699039428180893
32,0.010159519226012124,-0.0037244350039502636
33,0.010513612739420048,-0.0038811768736468906
34,0.012324893536948262,-0.004699157473911648
35,0.013138355958131715,-0.005074747184253438
36,0.013823914461119989,-0.005394963924112403
37,0.013847575096666759,-0.0054060738237472145
38,0.01446954710521152,-0.005699480645030915
39,0.015237583526093114,-0.00606530787531008
40,0.01564244029537256,-0.006259660350366723
41,0.01643128585750009,-0.006641245692849913
42,0.016907540965583442,-0.006873425032889755
43,0.01872378175115184,-0.00777070926017256
44,0.01964906169549133,-0.008234697795440348
45,0.019889568432580978,-0.008356028021672002
46,0.020082815213935953,-0.00845372964173784
47,0.020925941324025747,-0.008882178248311709
48,0.02111409622438569,-0.00897826867178857
49,0.02127270794828362,-0.009059404321634178
50,0.021407808608037877,-0.009128608467269888
51,0.02168907617773128,-0.009272964371676653
52,0.021733905296433535,-0.009296006792028255
53,0.02293512413358312,-0.009916916157726078
54,0.024295545572619887,-0.010627952524196042
55,0.024614178619547095,-0.010795650335108216
56,0.027057759611861302,-0.012095688019040169
57,0.027417455882755983,-0.01228906994975538
58,0.029002910942087207,-0.013147331672585912
59,0.029311824865368926,-0.013315647531442714
60,0.02956973837048149,-0.01345644152114724
61,0.029992119748968753,-0.013687536319549722
62,0.030024555112412678,-0.013705308898626487
63,0.030984148693862037,-0.014232788854713723
64,0.03108461406405427,-0.014288199930556866
65,0.03117793800675533,-0.014339703457186393
66,0.03134732973688784,-0.014433263860043302
67,0.03209186972500853,-0.01484565781067105
68,0.032149827086908694,-0.014877838497898916
69,0.0327277712080527,-0.01519935391627236
70,0.033117148041518094,-0.015416590308813325
71,0.03420743286957281,-0.016027485761326142
72,0.035597631783420416,-0.016811877079591524
73,0.03837238471152875,-0.018394927115367117
74,0.0434770742448483,-0.021363504274278824
75,0.04889428891907355,-0.02458564596713792
76,0.0489062985344502,-0.024592865066261703
77,0.050992489743195896,-0.02585171228916436
78,0.05270365919970345,-0.02689122362716018
79,0.05313985426973597,-0.02715717944051694
80,0.053688586429911665,-0.027492302223807188
81,0.054627879800206565,-0.028067355572864692
82,0.0546287404611572,-0.028067883291647167
83,0.05556910326384994,-0.028645341568272427
84,0.057677416752385684,-0.029946201261855952
85,0.0577021536416066,-0.02996151399392662
86,0.05822656811186705,-0.030286405649072395
87,0.062170965025993834,-0.03274590484492809
88,0.06251261450936742,-0.03296020959187612
89,0.0637634873577059,-0.03374650430957319
90,0.0642853948177837,-0.034075336492618305
91,0.0650379821104454,-0.03455028781308048
92,0.06852705301372469,-0.03676382569341731
93,0.06928696446492538,-0.03724837872316228
94,0.0701100359428326,-0.03777416021577553
95,0.0705031036227833,-0.038025599122241585
96,0.07056142691494836,-0.03806292643966315
97,0.0710054076904144,-0.038347236134644955
98,0.0716811014727862,-0.03878046134669243
99,0.07210963114323395,-0.03905554663944618
100,0.07225277899564571,-0.03914749401900761
101,0.07326598337802445,-0.03979910349687256
102,0.07503803291798772,-0.040942056574449055
103,0.07516689412650467,-0.041025332007110206
