"uv",0.65664695367989512,1.0853545105492448,0.79732174034152292
"dv",0.41762808947738495,1.2400923691186951,3.7957051300664748
"ubar",2.0,1.0853545105492448,0.79732174034152292+0
"dbar",2.0,1.2400923691186951,3.7957051300664748+0
