"uv",0.65474898747047261,1.0923282867113107,0.0.78577105287361471
"dv",0.38238965524347079,1.4405939466472939,3.2594600842528716
"ubar",2.0,1.0923282867113107,0.0.78577105287361471
"dbar",2.0,1.4405939466472939,3.2594600842528716
